ID,label,weight_gr,color,season,origin
tomato_334,Tomato,137,Red,Summer,Turkey
tomato_335,Tomato,145,Red,Summer,Turkey
tomato_336,Tomato,112,Red,Spring,Spain
tomato_337,Tomato,148,Green,Spring,USA
tomato_338,Tomato,110,Red,Fall,Spain
tomato_339,Tomato,140,Green,Summer,Turkey
tomato_340,Tomato,131,Red,Winter,USA
tomato_341,Tomato,107,Red,Fall,USA
tomato_342,Tomato,130,Green,Fall,Spain
tomato_343,Tomato,146,Red,Winter,Spain
tomato_344,Tomato,135,Green,Summer,Turkey
tomato_345,Tomato,109,Red,Summer,USA
tomato_346,Tomato,96,Red,Winter,Turkey
tomato_347,Tomato,119,Red,Winter,Spain
tomato_348,Tomato,95,Red,Spring,Turkey
tomato_349,Tomato,110,Red,Winter,USA
tomato_350,Tomato,102,Red,Spring,Brazil
tomato_351,Tomato,124,Yellow,Summer,USA
tomato_352,Tomato,91,Red,Fall,USA
tomato_353,Tomato,99,Red,Summer,USA
tomato_354,Tomato,107,Red,Summer,Turkey
tomato_355,Tomato,130,Red,Spring,Brazil
tomato_356,Tomato,140,Red,Summer,Turkey
tomato_357,Tomato,128,Green,Fall,Brazil
tomato_358,Tomato,107,Green,Fall,Turkey
tomato_359,Tomato,140,Red,Fall,Turkey
tomato_360,Tomato,138,Red,Summer,Spain
tomato_361,Tomato,99,Yellow,Summer,Spain
tomato_362,Tomato,98,Red,Summer,Spain
tomato_363,Tomato,118,Red,Spring,Spain
tomato_364,Tomato,126,Yellow,Spring,Turkey
tomato_365,Tomato,114,Red,Summer,USA
tomato_366,Tomato,96,Red,Spring,USA
tomato_367,Tomato,140,Green,Fall,Brazil
tomato_368,Tomato,116,Red,Summer,Spain
tomato_369,Tomato,123,Yellow,Fall,Brazil
tomato_370,Tomato,125,Red,Fall,USA
tomato_371,Tomato,135,Red,Spring,Turkey
tomato_372,Tomato,105,Red,Summer,Turkey
tomato_373,Tomato,113,Green,Winter,Spain
tomato_374,Tomato,101,Red,Fall,Turkey
tomato_375,Tomato,81,Red,Spring,Brazil
tomato_376,Tomato,148,Green,Spring,Spain
tomato_377,Tomato,140,Red,Spring,Turkey
tomato_378,Tomato,122,Yellow,Summer,Turkey
tomato_379,Tomato,130,Red,Summer,Turkey
tomato_380,Tomato,84,Yellow,Fall,Spain
tomato_381,Tomato,133,Red,Spring,Turkey
tomato_382,Tomato,134,Red,Summer,Turkey
tomato_383,Tomato,92,Red,Summer,Turkey
tomato_384,Tomato,126,Red,Fall,USA
tomato_385,Tomato,85,Green,Winter,Turkey
tomato_386,Tomato,113,Red,Winter,Turkey
tomato_387,Tomato,104,Red,Summer,Brazil
tomato_388,Tomato,133,Red,Fall,USA
tomato_389,Tomato,141,Red,Fall,Spain
tomato_390,Tomato,106,Red,Summer,Turkey
tomato_391,Tomato,96,Green,Summer,Spain
tomato_392,Tomato,102,Red,Summer,Spain
tomato_393,Tomato,133,Red,Winter,Spain
tomato_394,Tomato,114,Red,Summer,Spain
tomato_395,Tomato,98,Red,Summer,Turkey
tomato_396,Tomato,145,Red,Summer,USA
tomato_397,Tomato,111,Red,Summer,USA
tomato_398,Tomato,118,Yellow,Summer,Brazil
tomato_399,Tomato,135,Red,Summer,Brazil
tomato_400,Tomato,143,Green,Summer,USA
tomato_401,Tomato,120,Yellow,Summer,USA
tomato_402,Tomato,125,Red,Summer,Turkey
tomato_403,Tomato,133,Red,Spring,Turkey
tomato_404,Tomato,99,Yellow,Fall,Spain
tomato_405,Tomato,104,Green,Fall,Spain
tomato_406,Tomato,132,Green,Spring,Turkey
tomato_407,Tomato,95,Red,Summer,USA
tomato_408,Tomato,131,Red,Summer,Brazil
tomato_409,Tomato,101,Green,Fall,Spain
tomato_410,Tomato,80,Yellow,Summer,Spain
tomato_411,Tomato,149,Red,Fall,Spain
tomato_412,Tomato,150,Red,Fall,Spain
tomato_413,Tomato,118,Red,Spring,USA
tomato_414,Tomato,118,Red,Summer,Brazil
tomato_415,Tomato,92,Red,Fall,Brazil
tomato_416,Tomato,87,Red,Summer,Turkey
tomato_417,Tomato,106,Red,Spring,USA
tomato_418,Tomato,130,Red,Summer,Spain
tomato_419,Tomato,90,Red,Summer,Turkey
tomato_420,Tomato,131,Red,Fall,Spain
tomato_421,Tomato,145,Yellow,Summer,Turkey
tomato_422,Tomato,112,Green,Winter,USA
tomato_423,Tomato,124,Green,Summer,Turkey
tomato_424,Tomato,129,Green,Spring,Spain
tomato_425,Tomato,116,Red,Summer,Spain
tomato_426,Tomato,139,Red,Spring,Spain
tomato_427,Tomato,144,Red,Fall,Spain
tomato_428,Tomato,123,Red,Summer,Turkey
tomato_429,Tomato,88,Red,Fall,Spain
tomato_430,Tomato,145,Red,Fall,Brazil
tomato_431,Tomato,139,Red,Summer,Turkey
tomato_432,Tomato,92,Red,Summer,Brazil
tomato_433,Tomato,149,Red,Spring,Brazil
tomato_434,Tomato,91,Red,Winter,Brazil
tomato_435,Tomato,148,Red,Summer,Spain
tomato_436,Tomato,128,Green,Spring,Turkey
tomato_437,Tomato,137,Green,Summer,Spain
tomato_438,Tomato,112,Red,Winter,USA
tomato_439,Tomato,109,Red,Spring,Turkey
tomato_440,Tomato,90,Red,Summer,USA
tomato_441,Tomato,115,Red,Spring,Spain
tomato_442,Tomato,94,Red,Summer,Turkey
tomato_443,Tomato,149,Yellow,Fall,Turkey
tomato_444,Tomato,130,Red,Fall,Turkey
tomato_445,Tomato,91,Red,Winter,Spain
tomato_446,Tomato,132,Red,Winter,Turkey
tomato_447,Tomato,112,Green,Spring,Spain
tomato_448,Tomato,128,Red,Spring,Turkey
tomato_449,Tomato,144,Green,Winter,Turkey
tomato_450,Tomato,139,Red,Spring,Brazil
tomato_451,Tomato,104,Red,Summer,USA
tomato_452,Tomato,109,Red,Spring,Spain
tomato_453,Tomato,136,Red,Fall,Brazil
tomato_454,Tomato,93,Green,Winter,Spain
tomato_455,Tomato,119,Red,Spring,Turkey
tomato_456,Tomato,105,Red,Summer,USA
tomato_457,Tomato,109,Green,Summer,USA
tomato_458,Tomato,112,Green,Winter,Brazil
tomato_459,Tomato,117,Red,Spring,Spain
tomato_460,Tomato,85,Green,Summer,Brazil
tomato_461,Tomato,126,Red,Spring,Brazil
tomato_462,Tomato,91,Red,Summer,Turkey
tomato_463,Tomato,122,Red,Fall,USA
tomato_464,Tomato,139,Green,Summer,Turkey
tomato_465,Tomato,97,Red,Summer,Spain
tomato_466,Tomato,130,Red,Winter,USA
tomato_467,Tomato,117,Red,Spring,Spain
tomato_468,Tomato,113,Red,Summer,Turkey
tomato_469,Tomato,122,Red,Fall,Spain
tomato_470,Tomato,99,Red,Summer,USA
tomato_471,Tomato,115,Yellow,Summer,Turkey
tomato_472,Tomato,115,Red,Summer,Turkey
tomato_473,Tomato,132,Red,Summer,Spain
tomato_474,Tomato,122,Green,Fall,Spain
tomato_475,Tomato,124,Green,Summer,Turkey
tomato_476,Tomato,93,Yellow,Spring,Brazil
tomato_477,Tomato,115,Green,Summer,Spain
tomato_478,Tomato,85,Red,Spring,USA
tomato_479,Tomato,106,Yellow,Summer,USA
tomato_480,Tomato,97,Red,Winter,Turkey
tomato_481,Tomato,89,Red,Summer,Brazil
tomato_482,Tomato,108,Green,Spring,Turkey
tomato_483,Tomato,116,Red,Summer,Spain
tomato_484,Tomato,133,Red,Winter,Brazil
tomato_485,Tomato,150,Red,Winter,Turkey
tomato_486,Tomato,125,Red,Spring,USA
tomato_487,Tomato,107,Green,Summer,USA
tomato_488,Tomato,130,Red,Winter,USA
tomato_489,Tomato,137,Red,Spring,Turkey
tomato_490,Tomato,97,Green,Fall,Spain
tomato_491,Tomato,82,Red,Summer,Turkey
tomato_492,Tomato,124,Red,Summer,Spain
tomato_493,Tomato,147,Red,Spring,USA
tomato_494,Tomato,139,Red,Fall,Spain
tomato_495,Tomato,142,Green,Fall,Brazil
tomato_496,Tomato,142,Red,Summer,Spain
tomato_497,Tomato,148,Red,Fall,Spain
tomato_498,Tomato,105,Red,Spring,USA
tomato_499,Tomato,147,Yellow,Spring,Brazil
tomato_500,Tomato,82,Red,Spring,USA
tomato_501,Tomato,117,Red,Fall,Brazil
tomato_502,Tomato,131,Green,Fall,Brazil
tomato_503,Tomato,97,Red,Fall,Spain
tomato_504,Tomato,80,Red,Spring,Turkey
tomato_505,Tomato,88,Red,Spring,USA
tomato_506,Tomato,98,Red,Summer,Spain
tomato_507,Tomato,106,Red,Spring,USA
tomato_508,Tomato,129,Green,Summer,Spain
tomato_509,Tomato,117,Red,Winter,Turkey
tomato_510,Tomato,142,Red,Winter,Spain
tomato_511,Tomato,145,Red,Winter,Spain
tomato_512,Tomato,100,Red,Spring,Turkey
tomato_513,Tomato,127,Red,Spring,USA
tomato_514,Tomato,87,Red,Summer,Spain
tomato_515,Tomato,121,Red,Spring,Spain
tomato_516,Tomato,85,Red,Summer,Turkey
tomato_517,Tomato,85,Red,Spring,USA
tomato_518,Tomato,81,Red,Summer,Turkey
tomato_519,Tomato,88,Red,Spring,Turkey
tomato_520,Tomato,122,Red,Winter,Spain
tomato_521,Tomato,127,Red,Fall,USA
tomato_522,Tomato,88,Red,Fall,Turkey
tomato_523,Tomato,107,Red,Summer,Spain
tomato_524,Tomato,147,Green,Summer,Turkey
tomato_525,Tomato,94,Red,Summer,Spain
tomato_526,Tomato,143,Red,Summer,USA
tomato_527,Tomato,95,Red,Spring,USA
tomato_528,Tomato,133,Red,Summer,Brazil
tomato_529,Tomato,144,Green,Fall,Turkey
tomato_530,Tomato,107,Red,Spring,Turkey
tomato_531,Tomato,129,Red,Spring,Spain
tomato_532,Tomato,86,Yellow,Summer,Spain
tomato_533,Tomato,103,Red,Spring,Turkey
tomato_534,Tomato,89,Red,Spring,Spain
tomato_535,Tomato,106,Green,Spring,USA
tomato_536,Tomato,88,Red,Summer,Turkey
tomato_537,Tomato,150,Red,Spring,Turkey
tomato_538,Tomato,123,Red,Fall,Brazil
tomato_539,Tomato,138,Red,Summer,Spain
tomato_540,Tomato,141,Red,Summer,Brazil
tomato_541,Tomato,139,Red,Fall,Spain
tomato_542,Tomato,93,Green,Summer,Brazil
tomato_543,Tomato,134,Green,Fall,Turkey
tomato_544,Tomato,129,Green,Summer,Turkey
tomato_545,Tomato,141,Red,Summer,Turkey
tomato_546,Tomato,128,Red,Spring,Spain
tomato_547,Tomato,129,Red,Spring,Spain
tomato_548,Tomato,104,Green,Summer,Spain
tomato_549,Tomato,144,Red,Summer,Turkey
tomato_550,Tomato,113,Red,Winter,Turkey
tomato_551,Tomato,112,Red,Fall,Spain
tomato_552,Tomato,102,Red,Summer,Brazil
tomato_553,Tomato,103,Red,Summer,Turkey
tomato_554,Tomato,141,Red,Summer,Turkey
tomato_555,Tomato,135,Red,Summer,USA
tomato_556,Tomato,120,Red,Spring,Brazil
tomato_557,Tomato,108,Red,Summer,USA
tomato_558,Tomato,98,Red,Fall,Turkey
tomato_559,Tomato,132,Red,Fall,Turkey
tomato_560,Tomato,150,Yellow,Fall,Turkey
tomato_561,Tomato,81,Red,Summer,Brazil
tomato_562,Tomato,116,Red,Spring,USA
tomato_563,Tomato,94,Red,Fall,Turkey
tomato_564,Tomato,121,Red,Fall,USA
tomato_565,Tomato,88,Red,Summer,Spain
tomato_566,Tomato,125,Green,Fall,Turkey
tomato_567,Tomato,108,Red,Fall,Brazil
tomato_568,Tomato,80,Green,Summer,USA
tomato_569,Tomato,139,Red,Summer,Spain
tomato_570,Tomato,149,Green,Summer,Spain
tomato_571,Tomato,110,Red,Winter,Spain
tomato_572,Tomato,145,Red,Summer,USA
tomato_573,Tomato,114,Green,Summer,Spain
tomato_574,Tomato,143,Green,Fall,Spain
tomato_575,Tomato,147,Red,Spring,Turkey
tomato_576,Tomato,104,Red,Fall,USA
tomato_577,Tomato,98,Red,Winter,Brazil
tomato_578,Tomato,125,Red,Summer,Spain
tomato_579,Tomato,85,Green,Summer,Spain
tomato_580,Tomato,80,Red,Spring,Brazil
tomato_581,Tomato,99,Green,Spring,Spain
tomato_582,Tomato,126,Red,Spring,USA
tomato_583,Tomato,84,Red,Spring,Spain
tomato_584,Tomato,84,Red,Spring,Turkey
tomato_585,Tomato,143,Green,Summer,USA
tomato_586,Tomato,135,Red,Spring,Turkey
tomato_587,Tomato,97,Red,Summer,Brazil
tomato_588,Tomato,137,Green,Spring,Spain
tomato_589,Tomato,89,Green,Winter,Brazil
tomato_590,Tomato,149,Green,Summer,USA
tomato_591,Tomato,131,Yellow,Summer,Spain
tomato_592,Tomato,130,Red,Summer,Spain
tomato_593,Tomato,141,Red,Summer,USA
tomato_594,Tomato,130,Red,Summer,USA
tomato_595,Tomato,98,Red,Spring,Turkey
tomato_596,Tomato,121,Yellow,Fall,USA
tomato_597,Tomato,84,Green,Spring,USA
tomato_598,Tomato,140,Red,Spring,Brazil
tomato_599,Tomato,104,Red,Summer,USA
